com_id,common_name,scientific_name,genus,family,date_planted,age_description,latitude,longitude
1053214,Manna Gum,Eucalyptus viminalis,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78221972,144.9540924
1053216,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,1/01/1900,Mature,-37.7822489,144.9540483
1053219,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78225379,144.9540097
1053220,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78229723,144.9539875
1053227,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78226094,144.9539424
1053230,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78217351,144.9540801
1053231,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78219208,144.9540307
1053234,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,1/01/1900,Mature,-37.78227225,144.9539093
1053238,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78225267,144.9538679
1053242,Manna Gum,Eucalyptus viminalis,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78218976,144.9539835
1053245,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.7822239,144.953905
1053250,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78220743,144.9538188
1053252,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78219236,144.9538772
1053255,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,1/01/1900,Mature,-37.78215565,144.9539677
1053259,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,1/01/1900,Mature,-37.78214478,144.9539806
1053260,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,1/01/1900,Mature,-37.78212045,144.9540089
1053263,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78212334,144.9540487
1053265,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.782157,144.9540066
1053274,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78208894,144.9540159
1053281,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78209435,144.9539109
1053282,Manna Gum,Eucalyptus viminalis,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.7821124,144.9538958
1053285,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78214346,144.9538634
1053288,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78216043,144.9538182
1053296,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78205083,144.95399
1053299,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,1/01/1900,Mature,-37.78202768,144.9539648
1053301,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,1/01/1900,Mature,-37.78203741,144.9539184
1053304,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,1/01/1900,Mature,-37.78207119,144.9539174
1053305,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,1/01/1900,Mature,-37.78207086,144.9538986
1053314,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,1/01/1900,Mature,-37.78211248,144.9538017
1053318,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78209471,144.9537693
1053324,Manna Gum,Eucalyptus viminalis,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78203758,144.953866
1053327,Manna Gum,Eucalyptus viminalis,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.7820195,144.9539091
1053328,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78201785,144.9539441
1053329,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78199824,144.9539649
1053330,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,1/01/1900,Mature,-37.78200731,144.9539437
1053345,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78206747,144.9537243
1053347,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,1/01/1900,Mature,-37.7820229,144.9537881
1053356,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,1/01/1900,Mature,-37.7819004,144.9540501
1053357,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,1/01/1900,Mature,-37.78189104,144.9540224
1053359,Manna Gum,Eucalyptus viminalis,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78191776,144.9539615
1053360,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,1/01/1900,Mature,-37.78194274,144.9539322
1053364,Red Box,Eucalyptus polyanthemos,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78200711,144.9537701
1053367,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78200837,144.9536834
1053370,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,1/01/1900,Mature,-37.78198344,144.9537813
1053373,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,1/01/1900,Mature,-37.78193838,144.9538928
1053375,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78194398,144.9538311
1053377,Manna Gum,Eucalyptus viminalis,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78196978,144.9537382
1053379,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78197745,144.9536688
1053382,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78194104,144.9537117
1053383,Manna Gum,Eucalyptus viminalis,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78192821,144.95374
1053385,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78191148,144.9537992
1053387,Sugar gum,Eucalyptus cladocalyx,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78189006,144.9539268
1053388,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78189505,144.9539588
1053396,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78192511,144.953693
1053408,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78178001,144.9536682
1053409,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78177242,144.9537082
1053419,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78157239,144.953729
1053422,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78160919,144.9536441
1053423,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.7816626,144.9537804
1053430,Manna Gum,Eucalyptus viminalis,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78168662,144.9538066
1053432,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78157779,144.9537877
1053435,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78158557,144.9538203
1053440,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78170651,144.9538491
1053441,Red Box,Eucalyptus polyanthemos,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.7816816,144.9538533
1053444,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78157919,144.9538549
1053447,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78162668,144.953906
1053449,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78167818,144.9538997
1053450,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78171009,144.953923
1053454,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78170538,144.953972
1053459,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78474694,144.9559241
1053465,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78466714,144.9558331
1053474,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78471722,144.9557491
1053476,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78463466,144.9557263
1053480,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78478957,144.9557168
1053485,Snow Gum,Eucalyptus pauciflora subsp. pauciflora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78475045,144.9556903
1053488,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78474294,144.9556104
1053491,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78476891,144.9555968
1053497,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78487319,144.9555995
1053498,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78489874,144.9555997
1053511,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78487095,144.9553175
1053512,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78490883,144.9553578
1053521,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78492321,144.9552628
1053523,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78496454,144.9551954
1053524,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78492452,144.9551974
1053526,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78487631,144.9551483
1053530,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78448835,144.9555289
1053532,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78450972,144.9554585
1053550,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78434881,144.9555097
1053553,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78455713,144.9556116
1053555,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78452805,144.9556996
1053556,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78450088,144.9557307
1053561,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.7843972,144.9558329
1053563,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78435694,144.9557962
1053565,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78433045,144.9556977
1053566,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78427474,144.9557204
1053567,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78426932,144.9556177
1053571,Snow Gum,Eucalyptus pauciflora subsp. pauciflora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78421751,144.9555255
1053577,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78416255,144.9556354
1053583,Black Wattle,Acacia melanoxylon,Acacia,Fabaceae,1/01/1900,Mature,-37.78440418,144.9557404
1053595,Black Wattle,Acacia melanoxylon,Acacia,Fabaceae,1/01/1900,Mature,-37.78430079,144.9557038
1053609,Silver Wattle,Acacia dealbata,Acacia,Fabaceae,1/01/1900,Mature,-37.78423066,144.9555792
1053615,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78419261,144.9555289
1053622,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78410031,144.9555708
1053627,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78387767,144.9552954
1053630,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78422694,144.9552768
1053631,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78443556,144.9552275
1053635,Lightwood Wattle,Acacia implexa,Acacia,Fabaceae,1/01/1900,Mature,-37.78446013,144.9552075
1053649,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78462739,144.9554373
1053656,Sugar gum,Eucalyptus cladocalyx,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78498892,144.9555494
1053672,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78462264,144.9550653
1053678,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78467125,144.9550158
1053681,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.7846948,144.9550022
1053684,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.7847897,144.955066
1053685,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78465342,144.9552915
1053698,Black Wattle,Acacia melanoxylon,Acacia,Fabaceae,1/01/1900,Mature,-37.78458583,144.955135
1053704,Black Wattle,Acacia melanoxylon,Acacia,Fabaceae,1/01/1900,Mature,-37.78467225,144.9551981
1053706,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78480273,144.9550222
1053711,Prickly Paperbark,Melaleuca styphelioides,Melaleuca,Myrtaceae,1/01/1900,Mature,-37.78476645,144.9548376
1053714,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78475813,144.9549081
1053739,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78491418,144.9546332
1053742,Sugar gum,Eucalyptus cladocalyx,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.7849679,144.9545616
1053744,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78502064,144.9546264
1053745,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.7850225,144.9545515
1053750,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78505567,144.9545415
1053755,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78515856,144.9543137
1053759,Snow Gum,Eucalyptus pauciflora subsp. pauciflora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78520643,144.9543096
1053764,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78525543,144.9542364
1053767,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78527769,144.9540788
1053769,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.7861218,144.9530594
1053784,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78627984,144.9529081
1053791,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78642348,144.9527537
1053808,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78657892,144.9525212
1053809,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78660477,144.9524894
1053826,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78670452,144.9524697
1053845,Red Box,Eucalyptus polyanthemos,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78678044,144.9523197
1053858,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78701319,144.9522062
1053866,Snow Gum,Eucalyptus pauciflora subsp. pauciflora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.7870493,144.9521154
1053867,Snow Gum,Eucalyptus pauciflora subsp. pauciflora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.7870423,144.9520912
1053868,Red Box,Eucalyptus polyanthemos,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78705767,144.9521456
1053877,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78710812,144.9520786
1053878,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78711813,144.9520631
1053879,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78713261,144.9519911
1053882,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78722049,144.9519702
1053886,Snow Gum,Eucalyptus pauciflora subsp. pauciflora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78716192,144.9521667
1053890,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78701468,144.9521142
1053893,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78730405,144.9519104
1053895,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78731497,144.951802
1053902,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,1/01/1900,Mature,-37.78732269,144.951962
1053905,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,1/01/1900,Mature,-37.78730069,144.9519763
1053923,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78744177,144.9518092
1053929,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,1/01/1900,Mature,-37.78726199,144.9521027
1053936,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78733662,144.9517679
1053938,Red Box,Eucalyptus polyanthemos,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78709393,144.9521842
1053939,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78748826,144.9518093
1053945,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,1/01/1900,Mature,-37.78749816,144.9518606
1053947,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78739368,144.9519143
1053951,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78741592,144.9520381
1053953,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78743782,144.9518776
1053954,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78757447,144.9517459
1053956,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78752623,144.9516868
1053957,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78751483,144.9517214
1053966,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78745875,144.9516046
1053970,Snow Gum,Eucalyptus pauciflora subsp. pauciflora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78740272,144.9518537
1053976,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,1/01/1900,Mature,-37.78737231,144.9516128
1053977,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,1/01/1900,Mature,-37.78738896,144.9515704
1053980,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,1/01/1900,Mature,-37.78745668,144.9514598
1053983,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78739152,144.9515932
1053993,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,1/01/1900,Mature,-37.78752787,144.9514826
1053995,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78706063,144.9522232
1053996,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78756153,144.9514889
1053998,River Sheoak,Casuarina cunninghamiana,Casuarina,Casuarinaceae,1/01/1900,Mature,-37.78743248,144.951441
1054003,Snow Gum,Eucalyptus pauciflora subsp. pauciflora,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78746054,144.951412
1054011,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78761525,144.9515628
1054013,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78756279,144.9513598
1054014,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78763175,144.9514033
1054015,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78759281,144.9513712
1054016,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,1/01/1900,Mature,-37.78753064,144.9513552
1054017,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,1/01/1900,Mature,-37.78752855,144.9513596
1054024,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,1/01/1900,Mature,-37.78744566,144.9513703
1054025,River Sheoak,Casuarina cunninghamiana,Casuarina,Casuarinaceae,1/01/1900,Mature,-37.78709664,144.951998
1054027,Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1/01/1900,Mature,-37.78756497,144.9513294
